t,crowd_count,near_center_fraction_5m,outward_fraction,mean_outward_speed_mps,net_radial_flow_mps,y,outward_fraction_lag1,outward_fraction_lag2,outward_fraction_lag3,mean_outward_speed_mps_lag1,mean_outward_speed_mps_lag2,mean_outward_speed_mps_lag3,crowd_count_lag1,crowd_count_lag2,crowd_count_lag3,net_radial_flow_mps_lag1,net_radial_flow_mps_lag2,net_radial_flow_mps_lag3,near_center_fraction_5m_lag1,near_center_fraction_5m_lag2,near_center_fraction_5m_lag3
31212.0,48.0,0.16666666666666666,0.2916666666666667,2.185514372645719,0.014567693761954085,0,0.2708333333333333,0.2222222222222222,0.30434782608695654,2.209796094765478,2.2877339151735976,2.290166940667812,48.0,45.0,46.0,-0.01230778947819087,-0.17393130925839453,0.25046606504172997,0.16666666666666666,0.1111111111111111,0.06521739130434782
31215.0,47.0,0.0851063829787234,0.3404255319148936,2.188347343706862,0.1746716835390831,0,0.2916666666666667,0.2708333333333333,0.2222222222222222,2.185514372645719,2.209796094765478,2.2877339151735976,48.0,48.0,45.0,0.014567693761954085,-0.01230778947819087,-0.17393130925839453,0.16666666666666666,0.16666666666666666,0.1111111111111111
31217.0,48.0,0.20833333333333334,0.3333333333333333,2.2464403073629464,0.3406407966426697,0,0.3404255319148936,0.2916666666666667,0.2708333333333333,2.188347343706862,2.185514372645719,2.209796094765478,47.0,48.0,48.0,0.1746716835390831,0.014567693761954085,-0.01230778947819087,0.0851063829787234,0.16666666666666666,0.16666666666666666
31220.0,48.0,0.1875,0.4375,2.2781964945766497,0.6816240379543639,0,0.3333333333333333,0.3404255319148936,0.2916666666666667,2.2464403073629464,2.188347343706862,2.185514372645719,48.0,47.0,48.0,0.3406407966426697,0.1746716835390831,0.014567693761954085,0.20833333333333334,0.0851063829787234,0.16666666666666666
31222.0,43.0,0.11627906976744186,0.4418604651162791,2.3007523206568963,0.6870922816457855,0,0.4375,0.3333333333333333,0.3404255319148936,2.2781964945766497,2.2464403073629464,2.188347343706862,48.0,48.0,47.0,0.6816240379543639,0.3406407966426697,0.1746716835390831,0.1875,0.20833333333333334,0.0851063829787234
31225.0,44.0,0.09090909090909091,0.36363636363636365,2.3572510375391578,0.5312169679451334,0,0.4418604651162791,0.4375,0.3333333333333333,2.3007523206568963,2.2781964945766497,2.2464403073629464,43.0,48.0,48.0,0.6870922816457855,0.6816240379543639,0.3406407966426697,0.11627906976744186,0.1875,0.20833333333333334
31227.0,45.0,0.1111111111111111,0.28888888888888886,2.3230354929717034,0.2063848587417869,0,0.36363636363636365,0.4418604651162791,0.4375,2.3572510375391578,2.3007523206568963,2.2781964945766497,44.0,43.0,48.0,0.5312169679451334,0.6870922816457855,0.6816240379543639,0.09090909090909091,0.11627906976744186,0.1875
31230.0,46.0,0.08695652173913043,0.2608695652173913,2.316436605272479,-0.05470406426001635,0,0.28888888888888886,0.36363636363636365,0.4418604651162791,2.3230354929717034,2.3572510375391578,2.3007523206568963,45.0,44.0,43.0,0.2063848587417869,0.5312169679451334,0.6870922816457855,0.1111111111111111,0.09090909090909091,0.11627906976744186
31232.0,47.0,0.1276595744680851,0.23404255319148937,2.3288099135719507,-0.20569653825467268,0,0.2608695652173913,0.28888888888888886,0.36363636363636365,2.316436605272479,2.3230354929717034,2.3572510375391578,46.0,45.0,44.0,-0.05470406426001635,0.2063848587417869,0.5312169679451334,0.08695652173913043,0.1111111111111111,0.09090909090909091
31235.0,47.0,0.19148936170212766,0.2127659574468085,2.3375190825284364,-0.1447062948817396,0,0.23404255319148937,0.2608695652173913,0.28888888888888886,2.3288099135719507,2.316436605272479,2.3230354929717034,47.0,46.0,45.0,-0.20569653825467268,-0.05470406426001635,0.2063848587417869,0.1276595744680851,0.08695652173913043,0.1111111111111111
31237.0,47.0,0.19148936170212766,0.2765957446808511,2.3861065893188544,0.1492602416253789,0,0.2127659574468085,0.23404255319148937,0.2608695652173913,2.3375190825284364,2.3288099135719507,2.316436605272479,47.0,47.0,46.0,-0.1447062948817396,-0.20569653825467268,-0.05470406426001635,0.19148936170212766,0.1276595744680851,0.08695652173913043
31240.0,45.0,0.13333333333333333,0.3111111111111111,2.3796272885294267,0.22944605300759788,0,0.2765957446808511,0.2127659574468085,0.23404255319148937,2.3861065893188544,2.3375190825284364,2.3288099135719507,47.0,47.0,47.0,0.1492602416253789,-0.1447062948817396,-0.20569653825467268,0.19148936170212766,0.19148936170212766,0.1276595744680851
31242.0,49.0,0.16326530612244897,0.3877551020408163,2.344447200718403,0.5571795035930202,0,0.3111111111111111,0.2765957446808511,0.2127659574468085,2.3796272885294267,2.3861065893188544,2.3375190825284364,45.0,47.0,47.0,0.22944605300759788,0.1492602416253789,-0.1447062948817396,0.13333333333333333,0.19148936170212766,0.19148936170212766
31245.0,45.0,0.044444444444444446,0.37777777777777777,2.3095982689336823,0.48836852789740537,0,0.3877551020408163,0.3111111111111111,0.2765957446808511,2.344447200718403,2.3796272885294267,2.3861065893188544,49.0,45.0,47.0,0.5571795035930202,0.22944605300759788,0.1492602416253789,0.16326530612244897,0.13333333333333333,0.19148936170212766
31247.0,47.0,0.1276595744680851,0.3829787234042553,2.269164908918208,0.5922508597386179,0,0.37777777777777777,0.3877551020408163,0.3111111111111111,2.3095982689336823,2.344447200718403,2.3796272885294267,45.0,49.0,45.0,0.48836852789740537,0.5571795035930202,0.22944605300759788,0.044444444444444446,0.16326530612244897,0.13333333333333333
31250.0,46.0,0.10869565217391304,0.3695652173913043,2.2417350379662926,0.5571036271771314,0,0.3829787234042553,0.37777777777777777,0.3877551020408163,2.269164908918208,2.3095982689336823,2.344447200718403,47.0,45.0,49.0,0.5922508597386179,0.48836852789740537,0.5571795035930202,0.1276595744680851,0.044444444444444446,0.16326530612244897
31252.0,47.0,0.06382978723404255,0.3829787234042553,2.25878624349871,0.5626710353998338,0,0.3695652173913043,0.3829787234042553,0.37777777777777777,2.2417350379662926,2.269164908918208,2.3095982689336823,46.0,47.0,45.0,0.5571036271771314,0.5922508597386179,0.48836852789740537,0.10869565217391304,0.1276595744680851,0.044444444444444446
31255.0,44.0,0.06818181818181818,0.29545454545454547,2.275651392345989,0.403779955895741,0,0.3829787234042553,0.3695652173913043,0.3829787234042553,2.25878624349871,2.2417350379662926,2.269164908918208,47.0,46.0,47.0,0.5626710353998338,0.5571036271771314,0.5922508597386179,0.06382978723404255,0.10869565217391304,0.1276595744680851
31257.0,45.0,0.06666666666666667,0.28888888888888886,2.2798286362743907,0.3026646887347824,0,0.29545454545454547,0.3829787234042553,0.3695652173913043,2.275651392345989,2.25878624349871,2.2417350379662926,44.0,47.0,46.0,0.403779955895741,0.5626710353998338,0.5571036271771314,0.06818181818181818,0.06382978723404255,0.10869565217391304
31260.0,45.0,0.08888888888888889,0.24444444444444444,2.270821271972322,-0.02880611873715109,0,0.28888888888888886,0.29545454545454547,0.3829787234042553,2.2798286362743907,2.275651392345989,2.25878624349871,45.0,44.0,47.0,0.3026646887347824,0.403779955895741,0.5626710353998338,0.06666666666666667,0.06818181818181818,0.06382978723404255
31262.0,43.0,0.13953488372093023,0.16279069767441862,2.2824872420668934,-0.3503623961323594,0,0.24444444444444444,0.28888888888888886,0.29545454545454547,2.270821271972322,2.2798286362743907,2.275651392345989,45.0,45.0,44.0,-0.02880611873715109,0.3026646887347824,0.403779955895741,0.08888888888888889,0.06666666666666667,0.06818181818181818
31265.0,48.0,0.16666666666666666,0.16666666666666666,2.3019159636434696,-0.31272761859076875,0,0.16279069767441862,0.24444444444444444,0.28888888888888886,2.2824872420668934,2.270821271972322,2.2798286362743907,43.0,45.0,45.0,-0.3503623961323594,-0.02880611873715109,0.3026646887347824,0.13953488372093023,0.08888888888888889,0.06666666666666667
31267.0,49.0,0.1836734693877551,0.20408163265306123,2.340104419105428,-0.3972359532079158,0,0.16666666666666666,0.16279069767441862,0.24444444444444444,2.3019159636434696,2.2824872420668934,2.270821271972322,48.0,43.0,45.0,-0.31272761859076875,-0.3503623961323594,-0.02880611873715109,0.16666666666666666,0.13953488372093023,0.08888888888888889
31270.0,48.0,0.22916666666666666,0.2708333333333333,2.3138661269845615,-0.046066901029674444,0,0.20408163265306123,0.16666666666666666,0.16279069767441862,2.340104419105428,2.3019159636434696,2.2824872420668934,49.0,48.0,43.0,-0.3972359532079158,-0.31272761859076875,-0.3503623961323594,0.1836734693877551,0.16666666666666666,0.13953488372093023
31272.0,49.0,0.20408163265306123,0.32653061224489793,2.318113722671244,0.353764415743345,0,0.2708333333333333,0.20408163265306123,0.16666666666666666,2.3138661269845615,2.340104419105428,2.3019159636434696,48.0,49.0,48.0,-0.046066901029674444,-0.3972359532079158,-0.31272761859076875,0.22916666666666666,0.1836734693877551,0.16666666666666666
31275.0,46.0,0.1956521739130435,0.3695652173913043,2.3251561834887706,0.46349236163479973,0,0.32653061224489793,0.2708333333333333,0.20408163265306123,2.318113722671244,2.3138661269845615,2.340104419105428,49.0,48.0,49.0,0.353764415743345,-0.046066901029674444,-0.3972359532079158,0.20408163265306123,0.22916666666666666,0.1836734693877551
31277.0,45.0,0.13333333333333333,0.35555555555555557,2.3026797027018278,0.5563414086600904,0,0.3695652173913043,0.32653061224489793,0.2708333333333333,2.3251561834887706,2.318113722671244,2.3138661269845615,46.0,49.0,48.0,0.46349236163479973,0.353764415743345,-0.046066901029674444,0.1956521739130435,0.20408163265306123,0.22916666666666666
31280.0,49.0,0.061224489795918366,0.30612244897959184,2.2911645451079172,0.37632213592356417,0,0.35555555555555557,0.3695652173913043,0.32653061224489793,2.3026797027018278,2.3251561834887706,2.318113722671244,45.0,46.0,49.0,0.5563414086600904,0.46349236163479973,0.353764415743345,0.13333333333333333,0.1956521739130435,0.20408163265306123
31282.0,44.0,0.13636363636363635,0.22727272727272727,2.2663812250232125,-0.010331600124005923,0,0.30612244897959184,0.35555555555555557,0.3695652173913043,2.2911645451079172,2.3026797027018278,2.3251561834887706,49.0,45.0,46.0,0.37632213592356417,0.5563414086600904,0.46349236163479973,0.061224489795918366,0.13333333333333333,0.1956521739130435
31285.0,47.0,0.19148936170212766,0.1702127659574468,2.2106288962153164,0.010330794776955754,0,0.22727272727272727,0.30612244897959184,0.35555555555555557,2.2663812250232125,2.2911645451079172,2.3026797027018278,44.0,49.0,45.0,-0.010331600124005923,0.37632213592356417,0.5563414086600904,0.13636363636363635,0.061224489795918366,0.13333333333333333
31287.0,47.0,0.2765957446808511,0.14893617021276595,2.204807732916318,-0.08246892325598307,0,0.1702127659574468,0.22727272727272727,0.30612244897959184,2.2106288962153164,2.2663812250232125,2.2911645451079172,47.0,44.0,49.0,0.010330794776955754,-0.010331600124005923,0.37632213592356417,0.19148936170212766,0.13636363636363635,0.061224489795918366
31290.0,48.0,0.22916666666666666,0.20833333333333334,2.2235020340029408,0.11067094316607373,0,0.14893617021276595,0.1702127659574468,0.22727272727272727,2.204807732916318,2.2106288962153164,2.2663812250232125,47.0,47.0,44.0,-0.08246892325598307,0.010330794776955754,-0.010331600124005923,0.2765957446808511,0.19148936170212766,0.13636363636363635
31292.0,46.0,0.15217391304347827,0.21739130434782608,2.260564702619163,0.16622507964489197,0,0.20833333333333334,0.14893617021276595,0.1702127659574468,2.2235020340029408,2.204807732916318,2.2106288962153164,48.0,47.0,47.0,0.11067094316607373,-0.08246892325598307,0.010330794776955754,0.22916666666666666,0.2765957446808511,0.19148936170212766
31295.0,48.0,0.16666666666666666,0.22916666666666666,2.28832855476463,0.26913275294753286,0,0.21739130434782608,0.20833333333333334,0.14893617021276595,2.260564702619163,2.2235020340029408,2.204807732916318,46.0,48.0,47.0,0.16622507964489197,0.11067094316607373,-0.08246892325598307,0.15217391304347827,0.22916666666666666,0.2765957446808511
31297.0,49.0,0.16326530612244897,0.30612244897959184,2.2734519731196183,0.47421079700172225,0,0.22916666666666666,0.21739130434782608,0.20833333333333334,2.28832855476463,2.260564702619163,2.2235020340029408,48.0,46.0,48.0,0.26913275294753286,0.16622507964489197,0.11067094316607373,0.16666666666666666,0.15217391304347827,0.22916666666666666
31300.0,48.0,0.0625,0.2916666666666667,2.293854273975589,0.49860532539488606,0,0.30612244897959184,0.22916666666666666,0.21739130434782608,2.2734519731196183,2.28832855476463,2.260564702619163,49.0,48.0,46.0,0.47421079700172225,0.26913275294753286,0.16622507964489197,0.16326530612244897,0.16666666666666666,0.15217391304347827
31302.0,46.0,0.06521739130434782,0.2608695652173913,2.2624757553183987,0.43910917382180575,0,0.2916666666666667,0.30612244897959184,0.22916666666666666,2.293854273975589,2.2734519731196183,2.28832855476463,48.0,49.0,48.0,0.49860532539488606,0.47421079700172225,0.26913275294753286,0.0625,0.16326530612244897,0.16666666666666666
31305.0,46.0,0.08695652173913043,0.21739130434782608,2.253579020940757,0.3401788606681817,0,0.2608695652173913,0.2916666666666667,0.30612244897959184,2.2624757553183987,2.293854273975589,2.2734519731196183,46.0,48.0,49.0,0.43910917382180575,0.49860532539488606,0.47421079700172225,0.06521739130434782,0.0625,0.16326530612244897
31307.0,47.0,0.10638297872340426,0.19148936170212766,2.1938594349008933,0.20092480278290958,0,0.21739130434782608,0.2608695652173913,0.2916666666666667,2.253579020940757,2.2624757553183987,2.293854273975589,46.0,46.0,48.0,0.3401788606681817,0.43910917382180575,0.49860532539488606,0.08695652173913043,0.06521739130434782,0.0625
31310.0,43.0,0.11627906976744186,0.18604651162790697,2.2451815313832926,0.07525337939130052,0,0.19148936170212766,0.21739130434782608,0.2608695652173913,2.1938594349008933,2.253579020940757,2.2624757553183987,47.0,46.0,46.0,0.20092480278290958,0.3401788606681817,0.43910917382180575,0.10638297872340426,0.08695652173913043,0.06521739130434782
31312.0,46.0,0.10869565217391304,0.17391304347826086,2.2680005025550667,-0.09362468541685888,0,0.18604651162790697,0.19148936170212766,0.21739130434782608,2.2451815313832926,2.1938594349008933,2.253579020940757,43.0,47.0,46.0,0.07525337939130052,0.20092480278290958,0.3401788606681817,0.11627906976744186,0.10638297872340426,0.08695652173913043
31315.0,47.0,0.19148936170212766,0.1702127659574468,2.3183651985675358,-0.22066552237087161,0,0.17391304347826086,0.18604651162790697,0.19148936170212766,2.2680005025550667,2.2451815313832926,2.1938594349008933,46.0,43.0,47.0,-0.09362468541685888,0.07525337939130052,0.20092480278290958,0.10869565217391304,0.11627906976744186,0.10638297872340426
31317.0,48.0,0.16666666666666666,0.1875,2.3126407110766607,-0.211141860674573,0,0.1702127659574468,0.17391304347826086,0.18604651162790697,2.3183651985675358,2.2680005025550667,2.2451815313832926,47.0,46.0,43.0,-0.22066552237087161,-0.09362468541685888,0.07525337939130052,0.19148936170212766,0.10869565217391304,0.11627906976744186
31320.0,47.0,0.1702127659574468,0.2127659574468085,2.3137852081710006,-0.11858438703899157,0,0.1875,0.1702127659574468,0.17391304347826086,2.3126407110766607,2.3183651985675358,2.2680005025550667,48.0,47.0,46.0,-0.211141860674573,-0.22066552237087161,-0.09362468541685888,0.16666666666666666,0.19148936170212766,0.10869565217391304
31322.0,48.0,0.14583333333333334,0.2708333333333333,2.37823967748966,0.15306742201724005,0,0.2127659574468085,0.1875,0.1702127659574468,2.3137852081710006,2.3126407110766607,2.3183651985675358,47.0,48.0,47.0,-0.11858438703899157,-0.211141860674573,-0.22066552237087161,0.1702127659574468,0.16666666666666666,0.19148936170212766
31325.0,47.0,0.1702127659574468,0.3404255319148936,2.3425489959379795,0.3580687557823637,0,0.2708333333333333,0.2127659574468085,0.1875,2.37823967748966,2.3137852081710006,2.3126407110766607,48.0,47.0,48.0,0.15306742201724005,-0.11858438703899157,-0.211141860674573,0.14583333333333334,0.1702127659574468,0.16666666666666666
31327.0,48.0,0.0625,0.375,2.321371926723196,0.4883622662958563,0,0.3404255319148936,0.2708333333333333,0.2127659574468085,2.3425489959379795,2.37823967748966,2.3137852081710006,47.0,48.0,47.0,0.3580687557823637,0.15306742201724005,-0.11858438703899157,0.1702127659574468,0.14583333333333334,0.1702127659574468
31330.0,48.0,0.125,0.375,2.324268791615049,0.5555602040806336,0,0.375,0.3404255319148936,0.2708333333333333,2.321371926723196,2.3425489959379795,2.37823967748966,48.0,47.0,48.0,0.4883622662958563,0.3580687557823637,0.15306742201724005,0.0625,0.1702127659574468,0.14583333333333334
31332.0,44.0,0.06818181818181818,0.3409090909090909,2.2823459203521868,0.4980865582751886,0,0.375,0.375,0.3404255319148936,2.324268791615049,2.321371926723196,2.3425489959379795,48.0,48.0,47.0,0.5555602040806336,0.4883622662958563,0.3580687557823637,0.125,0.0625,0.1702127659574468
31335.0,47.0,0.0425531914893617,0.2978723404255319,2.2554906234460326,0.374282400006353,0,0.3409090909090909,0.375,0.375,2.2823459203521868,2.324268791615049,2.321371926723196,44.0,48.0,48.0,0.4980865582751886,0.5555602040806336,0.4883622662958563,0.06818181818181818,0.125,0.0625
31337.0,41.0,0.14634146341463414,0.21951219512195122,2.2517795457292595,0.016910419152822556,0,0.2978723404255319,0.3409090909090909,0.375,2.2554906234460326,2.2823459203521868,2.324268791615049,47.0,44.0,48.0,0.374282400006353,0.4980865582751886,0.5555602040806336,0.0425531914893617,0.06818181818181818,0.125
31340.0,48.0,0.08333333333333333,0.25,2.2928558909407086,0.13014017486026289,0,0.21951219512195122,0.2978723404255319,0.3409090909090909,2.2517795457292595,2.2554906234460326,2.2823459203521868,41.0,47.0,44.0,0.016910419152822556,0.374282400006353,0.4980865582751886,0.14634146341463414,0.0425531914893617,0.06818181818181818
31342.0,48.0,0.08333333333333333,0.25,2.310086745852593,-0.0759264274103338,0,0.25,0.21951219512195122,0.2978723404255319,2.2928558909407086,2.2517795457292595,2.2554906234460326,48.0,41.0,47.0,0.13014017486026289,0.016910419152822556,0.374282400006353,0.08333333333333333,0.14634146341463414,0.0425531914893617
31345.0,48.0,0.125,0.25,2.333424339863217,0.04538624276342785,0,0.25,0.25,0.21951219512195122,2.310086745852593,2.2928558909407086,2.2517795457292595,48.0,48.0,41.0,-0.0759264274103338,0.13014017486026289,0.016910419152822556,0.08333333333333333,0.08333333333333333,0.14634146341463414
31347.0,46.0,0.13043478260869565,0.2608695652173913,2.3309412731187105,0.11076292813361284,0,0.25,0.25,0.25,2.333424339863217,2.310086745852593,2.2928558909407086,48.0,48.0,48.0,0.04538624276342785,-0.0759264274103338,0.13014017486026289,0.125,0.08333333333333333,0.08333333333333333
31350.0,46.0,0.13043478260869565,0.30434782608695654,2.2831230975649164,0.2343551928773409,0,0.2608695652173913,0.25,0.25,2.3309412731187105,2.333424339863217,2.310086745852593,46.0,48.0,48.0,0.11076292813361284,0.04538624276342785,-0.0759264274103338,0.13043478260869565,0.125,0.08333333333333333
31352.0,46.0,0.13043478260869565,0.30434782608695654,2.248236373622816,0.2641131626322434,0,0.30434782608695654,0.2608695652173913,0.25,2.2831230975649164,2.3309412731187105,2.333424339863217,46.0,46.0,48.0,0.2343551928773409,0.11076292813361284,0.04538624276342785,0.13043478260869565,0.13043478260869565,0.125
31355.0,50.0,0.14,0.38,2.2523503568700627,0.364824740278172,0,0.30434782608695654,0.30434782608695654,0.2608695652173913,2.248236373622816,2.2831230975649164,2.3309412731187105,46.0,46.0,46.0,0.2641131626322434,0.2343551928773409,0.11076292813361284,0.13043478260869565,0.13043478260869565,0.13043478260869565
31357.0,48.0,0.125,0.3958333333333333,2.259739253842349,0.39686648917704853,0,0.38,0.30434782608695654,0.30434782608695654,2.2523503568700627,2.248236373622816,2.2831230975649164,50.0,46.0,46.0,0.364824740278172,0.2641131626322434,0.2343551928773409,0.14,0.13043478260869565,0.13043478260869565
31360.0,43.0,0.16279069767441862,0.3023255813953488,2.252482951129281,0.25674347514823503,0,0.3958333333333333,0.38,0.30434782608695654,2.259739253842349,2.2523503568700627,2.248236373622816,48.0,50.0,46.0,0.39686648917704853,0.364824740278172,0.2641131626322434,0.125,0.14,0.13043478260869565
31362.0,47.0,0.19148936170212766,0.3191489361702128,2.2697269308762404,0.4383970323955077,0,0.3023255813953488,0.3958333333333333,0.38,2.252482951129281,2.259739253842349,2.2523503568700627,43.0,48.0,50.0,0.25674347514823503,0.39686648917704853,0.364824740278172,0.16279069767441862,0.125,0.14
31365.0,43.0,0.11627906976744186,0.27906976744186046,2.330547500549127,0.20411246742343714,0,0.3191489361702128,0.3023255813953488,0.3958333333333333,2.2697269308762404,2.252482951129281,2.259739253842349,47.0,43.0,48.0,0.4383970323955077,0.25674347514823503,0.39686648917704853,0.19148936170212766,0.16279069767441862,0.125
31367.0,48.0,0.08333333333333333,0.25,2.367201985966077,0.10531461288628234,0,0.27906976744186046,0.3191489361702128,0.3023255813953488,2.330547500549127,2.2697269308762404,2.252482951129281,43.0,47.0,43.0,0.20411246742343714,0.4383970323955077,0.25674347514823503,0.11627906976744186,0.19148936170212766,0.16279069767441862
31370.0,46.0,0.13043478260869565,0.17391304347826086,2.348391930853489,-0.22400682987267515,0,0.25,0.27906976744186046,0.3191489361702128,2.367201985966077,2.330547500549127,2.2697269308762404,48.0,43.0,47.0,0.10531461288628234,0.20411246742343714,0.4383970323955077,0.08333333333333333,0.11627906976744186,0.19148936170212766
31372.0,50.0,0.22,0.22,2.328757542367235,0.08167256270339066,0,0.17391304347826086,0.25,0.27906976744186046,2.348391930853489,2.367201985966077,2.330547500549127,46.0,48.0,43.0,-0.22400682987267515,0.10531461288628234,0.20411246742343714,0.13043478260869565,0.08333333333333333,0.11627906976744186
31375.0,47.0,0.2127659574468085,0.23404255319148937,2.2915579684287373,0.13849159766903135,0,0.22,0.17391304347826086,0.25,2.328757542367235,2.348391930853489,2.367201985966077,50.0,46.0,48.0,0.08167256270339066,-0.22400682987267515,0.10531461288628234,0.22,0.13043478260869565,0.08333333333333333
31377.0,46.0,0.10869565217391304,0.2608695652173913,2.249969079475999,0.36394186159587333,0,0.23404255319148937,0.22,0.17391304347826086,2.2915579684287373,2.328757542367235,2.348391930853489,47.0,50.0,46.0,0.13849159766903135,0.08167256270339066,-0.22400682987267515,0.2127659574468085,0.22,0.13043478260869565
31380.0,48.0,0.041666666666666664,0.25,2.256171165572394,0.33433564247440645,0,0.2608695652173913,0.23404255319148937,0.22,2.249969079475999,2.2915579684287373,2.328757542367235,46.0,47.0,50.0,0.36394186159587333,0.13849159766903135,0.08167256270339066,0.10869565217391304,0.2127659574468085,0.22
31382.0,49.0,0.061224489795918366,0.24489795918367346,2.2560175758514913,0.2602312614198513,0,0.25,0.2608695652173913,0.23404255319148937,2.256171165572394,2.249969079475999,2.2915579684287373,48.0,46.0,47.0,0.33433564247440645,0.36394186159587333,0.13849159766903135,0.041666666666666664,0.10869565217391304,0.2127659574468085
31385.0,47.0,0.06382978723404255,0.2765957446808511,2.2594745195338906,0.25599422453713533,0,0.24489795918367346,0.25,0.2608695652173913,2.2560175758514913,2.256171165572394,2.249969079475999,49.0,48.0,46.0,0.2602312614198513,0.33433564247440645,0.36394186159587333,0.061224489795918366,0.041666666666666664,0.10869565217391304
31387.0,44.0,0.11363636363636363,0.22727272727272727,2.2121464315715227,0.11107713548959493,0,0.2765957446808511,0.24489795918367346,0.25,2.2594745195338906,2.2560175758514913,2.256171165572394,47.0,49.0,48.0,0.25599422453713533,0.2602312614198513,0.33433564247440645,0.06382978723404255,0.061224489795918366,0.041666666666666664
31390.0,44.0,0.18181818181818182,0.1590909090909091,2.2716676249065,-0.001467408835950045,0,0.22727272727272727,0.2765957446808511,0.24489795918367346,2.2121464315715227,2.2594745195338906,2.2560175758514913,44.0,47.0,49.0,0.11107713548959493,0.25599422453713533,0.2602312614198513,0.11363636363636363,0.06382978723404255,0.061224489795918366
31392.0,49.0,0.16326530612244897,0.1836734693877551,2.2918924946832844,0.0620710458541127,0,0.1590909090909091,0.22727272727272727,0.2765957446808511,2.2716676249065,2.2121464315715227,2.2594745195338906,44.0,44.0,47.0,-0.001467408835950045,0.11107713548959493,0.25599422453713533,0.18181818181818182,0.11363636363636363,0.06382978723404255
31395.0,48.0,0.125,0.20833333333333334,2.233143765802355,-0.08639581836126514,0,0.1836734693877551,0.1590909090909091,0.22727272727272727,2.2918924946832844,2.2716676249065,2.2121464315715227,49.0,44.0,44.0,0.0620710458541127,-0.001467408835950045,0.11107713548959493,0.16326530612244897,0.18181818181818182,0.11363636363636363
31397.0,49.0,0.10204081632653061,0.24489795918367346,2.2736862193716476,0.13250562479664216,0,0.20833333333333334,0.1836734693877551,0.1590909090909091,2.233143765802355,2.2918924946832844,2.2716676249065,48.0,49.0,44.0,-0.08639581836126514,0.0620710458541127,-0.001467408835950045,0.125,0.16326530612244897,0.18181818181818182
31400.0,42.0,0.19047619047619047,0.19047619047619047,2.297217453368999,-0.04963334521076383,0,0.24489795918367346,0.20833333333333334,0.1836734693877551,2.2736862193716476,2.233143765802355,2.2918924946832844,49.0,48.0,49.0,0.13250562479664216,-0.08639581836126514,0.0620710458541127,0.10204081632653061,0.125,0.16326530612244897
31402.0,47.0,0.14893617021276595,0.19148936170212766,2.3207978252281807,0.16668229696353157,0,0.19047619047619047,0.24489795918367346,0.20833333333333334,2.297217453368999,2.2736862193716476,2.233143765802355,42.0,49.0,48.0,-0.04963334521076383,0.13250562479664216,-0.08639581836126514,0.19047619047619047,0.10204081632653061,0.125
31405.0,49.0,0.12244897959183673,0.1836734693877551,2.331186312571377,-0.01009447172952378,0,0.19148936170212766,0.19047619047619047,0.24489795918367346,2.3207978252281807,2.297217453368999,2.2736862193716476,47.0,42.0,49.0,0.16668229696353157,-0.04963334521076383,0.13250562479664216,0.14893617021276595,0.19047619047619047,0.10204081632653061
31407.0,47.0,0.14893617021276595,0.19148936170212766,2.300872521244292,-0.023928266607405477,0,0.1836734693877551,0.19148936170212766,0.19047619047619047,2.331186312571377,2.3207978252281807,2.297217453368999,49.0,47.0,42.0,-0.01009447172952378,0.16668229696353157,-0.04963334521076383,0.12244897959183673,0.14893617021276595,0.19047619047619047
31410.0,49.0,0.16326530612244897,0.20408163265306123,2.2586169414706356,0.13159173224486176,0,0.19148936170212766,0.1836734693877551,0.19148936170212766,2.300872521244292,2.331186312571377,2.3207978252281807,47.0,49.0,47.0,-0.023928266607405477,-0.01009447172952378,0.16668229696353157,0.14893617021276595,0.12244897959183673,0.14893617021276595
31412.0,48.0,0.20833333333333334,0.2708333333333333,2.2828695694505794,0.23349472359137471,0,0.20408163265306123,0.19148936170212766,0.1836734693877551,2.2586169414706356,2.300872521244292,2.331186312571377,49.0,47.0,49.0,0.13159173224486176,-0.023928266607405477,-0.01009447172952378,0.16326530612244897,0.14893617021276595,0.12244897959183673
31415.0,48.0,0.20833333333333334,0.3333333333333333,2.276308409950001,0.6387865017197688,0,0.2708333333333333,0.20408163265306123,0.19148936170212766,2.2828695694505794,2.2586169414706356,2.300872521244292,48.0,49.0,47.0,0.23349472359137471,0.13159173224486176,-0.023928266607405477,0.20833333333333334,0.16326530612244897,0.14893617021276595
31417.0,47.0,0.1276595744680851,0.3617021276595745,2.2716536521738773,0.8252348065017437,0,0.3333333333333333,0.2708333333333333,0.20408163265306123,2.276308409950001,2.2828695694505794,2.2586169414706356,48.0,48.0,49.0,0.6387865017197688,0.23349472359137471,0.13159173224486176,0.20833333333333334,0.20833333333333334,0.16326530612244897
31420.0,44.0,0.11363636363636363,0.3409090909090909,2.2633012714806453,0.7640519529035448,0,0.3617021276595745,0.3333333333333333,0.2708333333333333,2.2716536521738773,2.276308409950001,2.2828695694505794,47.0,48.0,48.0,0.8252348065017437,0.6387865017197688,0.23349472359137471,0.1276595744680851,0.20833333333333334,0.20833333333333334
31422.0,43.0,0.09302325581395349,0.3488372093023256,2.313360069811649,0.7299200287612321,0,0.3409090909090909,0.3617021276595745,0.3333333333333333,2.2633012714806453,2.2716536521738773,2.276308409950001,44.0,47.0,48.0,0.7640519529035448,0.8252348065017437,0.6387865017197688,0.11363636363636363,0.1276595744680851,0.20833333333333334
